"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","259","checkNavigationMenuHome()","","Mon Jan 26 10:58:06 UTC 2026","passed","Mon Jan 26 10:58:06 UTC 2026","","tests.MenuTest","tests.MenuTest","checkNavigationMenuHome"
"","1117","checkNavigationMenuContactSendMessage()","","Mon Jan 26 10:58:05 UTC 2026","passed","Mon Jan 26 10:58:06 UTC 2026","","tests.MenuTest","tests.MenuTest","checkNavigationMenuContactSendMessage"
"","16606","shopThreeItemsFromDifferentCategories()","","Mon Jan 26 10:57:55 UTC 2026","passed","Mon Jan 26 10:58:11 UTC 2026","","tests.ShopTest","tests.ShopTest","shopThreeItemsFromDifferentCategories"
"","5244","checkNavigationMenuContactClose()","","Mon Jan 26 10:58:00 UTC 2026","passed","Mon Jan 26 10:58:05 UTC 2026","","tests.MenuTest","tests.MenuTest","checkNavigationMenuContactClose"
